shadow_id,split,top1,top2,top3,margin,entropy,pred_class,label
0,train,0.9937639169990061,0.006236082999993764,0.0,0.9875278339990123,0.03787970473409481,0.0,1
0,train,0.7805263999992194,0.21947359999978056,0.0,0.5610527999994388,0.5262409067974413,1.0,1
0,train,0.8539130699991461,0.14608692999985384,0.0,0.7078261399992922,0.41586098901340884,1.0,1
0,train,0.8649568699991349,0.13504312999986495,0.0,0.7299137399992699,0.3958622644551527,0.0,1
0,train,0.9719701999990279,0.02802979999997196,0.0,0.9439403999990559,0.1278253995612045,1.0,1
0,train,0.5231714199994767,0.4768285799995231,0.0,0.04634283999995359,0.692072966449867,0.0,1
0,train,0.5805797999994193,0.4194201999995806,0.0,0.16115959999983875,0.6801041660914728,0.0,1
0,train,0.986923709499013,0.013076290499986922,0.0,0.973847418999026,0.0697016986026712,0.0,1
0,train,0.953892099999046,0.04610789999995387,0.0,0.9077841999990921,0.1868916548342144,1.0,1
0,train,0.6573386999993427,0.3426612999996573,0.0,0.3146773999996854,0.6427849416140214,1.0,1
0,train,0.5666758999994332,0.4333240999995666,0.0,0.13335179999986663,0.6842292879858956,1.0,1
0,train,0.7921607299992077,0.20783926999979213,0.0,0.5843214599994155,0.5110797579046743,0.0,1
0,train,0.9952125589990047,0.004787440999995212,0.0,0.9904251179990096,0.030349320110229137,0.0,1
0,train,0.7065095999992934,0.29349039999970644,0.0,0.413019199999587,0.605247416256288,0.0,1
0,train,0.5795830999994204,0.42041689999957954,0.0,0.15916619999984083,0.6804262077080401,0.0,1
0,train,0.9748183499990251,0.02518164999997487,0.0,0.9496366999990502,0.11757165984623316,1.0,1
0,train,0.9405204399990594,0.059479559999940514,0.0,0.881040879999119,0.22553310571267202,0.0,1
0,train,0.9242056599990758,0.07579433999992416,0.0,0.8484113199991516,0.26837555521707107,1.0,1
0,train,0.5654232499994346,0.43457674999956536,0.0,0.13084649999986925,0.6845621816103635,1.0,1
